No,criterion,max_depth,min_samples_split,min_samples_leaf,ccp_alpha,class_weight,Cross-Val,Acc
44,gini,,3,1,0.001,balanced,Stratified K-Fold (5),0.45
44,gini,,3,1,0.001,balanced,Leave-One-Out,0.541
44,gini,,3,1,0.001,balanced,K-Fold (10),0.525
44,gini,,3,1,0.001,balanced,Stratified K-Fold (10),0.542
45,gini,,3,1,0.01,,K-Fold (5),0.607
45,gini,,3,1,0.01,,Stratified K-Fold (5),0.45
45,gini,,3,1,0.01,,Leave-One-Out,0.541
45,gini,,3,1,0.01,,K-Fold (10),0.542
45,gini,,3,1,0.01,,Stratified K-Fold (10),0.592
46,gini,,3,1,0.01,balanced,K-Fold (5),0.579
46,gini,,3,1,0.01,balanced,Stratified K-Fold (5),0.45
46,gini,,3,1,0.01,balanced,Leave-One-Out,0.541
46,gini,,3,1,0.01,balanced,K-Fold (10),0.525
46,gini,,3,1,0.01,balanced,Stratified K-Fold (10),0.542
47,gini,,3,1,0.1,,K-Fold (5),0.439
47,gini,,3,1,0.1,,Stratified K-Fold (5),0.482
47,gini,,3,1,0.1,,Leave-One-Out,0.676
47,gini,,3,1,0.1,,K-Fold (10),0.383
47,gini,,3,1,0.1,,Stratified K-Fold (10),0.558
48,gini,,3,1,0.1,balanced,K-Fold (5),0.439
48,gini,,3,1,0.1,balanced,Stratified K-Fold (5),0.482
48,gini,,3,1,0.1,balanced,Leave-One-Out,0.676
48,gini,,3,1,0.1,balanced,K-Fold (10),0.467
48,gini,,3,1,0.1,balanced,Stratified K-Fold (10),0.533
49,gini,,3,2,0.0,,K-Fold (5),0.632
49,gini,,3,2,0.0,,Stratified K-Fold (5),0.532
49,gini,,3,2,0.0,,Leave-One-Out,0.541
49,gini,,3,2,0.0,,K-Fold (10),0.483
49,gini,,3,2,0.0,,Stratified K-Fold (10),0.567
50,gini,,3,2,0.0,balanced,K-Fold (5),0.546
50,gini,,3,2,0.0,balanced,Stratified K-Fold (5),0.504
50,gini,,3,2,0.0,balanced,Leave-One-Out,0.514
50,gini,,3,2,0.0,balanced,K-Fold (10),0.483
50,gini,,3,2,0.0,balanced,Stratified K-Fold (10),0.567
51,gini,,3,2,0.001,,K-Fold (5),0.632
51,gini,,3,2,0.001,,Stratified K-Fold (5),0.532
51,gini,,3,2,0.001,,Leave-One-Out,0.541
51,gini,,3,2,0.001,,K-Fold (10),0.483
51,gini,,3,2,0.001,,Stratified K-Fold (10),0.567
52,gini,,3,2,0.001,balanced,K-Fold (5),0.546
52,gini,,3,2,0.001,balanced,Stratified K-Fold (5),0.504
