No,criterion,max_depth,min_samples_split,min_samples_leaf,ccp_alpha,class_weight,Cross-Val,Acc
48,gini,,3,1,0.1,balanced,K-Fold (5),0.457
48,gini,,3,1,0.1,balanced,Stratified K-Fold (5),0.511
48,gini,,3,1,0.1,balanced,Leave-One-Out,0.676
48,gini,,3,1,0.1,balanced,K-Fold (10),0.467
48,gini,,3,1,0.1,balanced,Stratified K-Fold (10),0.533
49,gini,,3,2,0.0,,K-Fold (5),0.436
49,gini,,3,2,0.0,,Stratified K-Fold (5),0.568
49,gini,,3,2,0.0,,Leave-One-Out,0.486
49,gini,,3,2,0.0,,K-Fold (10),0.433
49,gini,,3,2,0.0,,Stratified K-Fold (10),0.533
50,gini,,3,2,0.0,balanced,K-Fold (5),0.493
50,gini,,3,2,0.0,balanced,Stratified K-Fold (5),0.568
50,gini,,3,2,0.0,balanced,Leave-One-Out,0.514
50,gini,,3,2,0.0,balanced,K-Fold (10),0.492
50,gini,,3,2,0.0,balanced,Stratified K-Fold (10),0.558
51,gini,,3,2,0.001,,K-Fold (5),0.436
51,gini,,3,2,0.001,,Stratified K-Fold (5),0.568
51,gini,,3,2,0.001,,Leave-One-Out,0.486
51,gini,,3,2,0.001,,K-Fold (10),0.433
51,gini,,3,2,0.001,,Stratified K-Fold (10),0.533
52,gini,,3,2,0.001,balanced,K-Fold (5),0.493
52,gini,,3,2,0.001,balanced,Stratified K-Fold (5),0.568
52,gini,,3,2,0.001,balanced,Leave-One-Out,0.514
52,gini,,3,2,0.001,balanced,K-Fold (10),0.492
52,gini,,3,2,0.001,balanced,Stratified K-Fold (10),0.558
53,gini,,3,2,0.01,,K-Fold (5),0.436
53,gini,,3,2,0.01,,Stratified K-Fold (5),0.539
53,gini,,3,2,0.01,,Leave-One-Out,0.486
53,gini,,3,2,0.01,,K-Fold (10),0.433
53,gini,,3,2,0.01,,Stratified K-Fold (10),0.533
54,gini,,3,2,0.01,balanced,K-Fold (5),0.493
54,gini,,3,2,0.01,balanced,Stratified K-Fold (5),0.539
54,gini,,3,2,0.01,balanced,Leave-One-Out,0.486
54,gini,,3,2,0.01,balanced,K-Fold (10),0.492
54,gini,,3,2,0.01,balanced,Stratified K-Fold (10),0.558
