No,criterion,max_depth,min_samples_split,min_samples_leaf,ccp_alpha,class_weight,Cross-Val,Acc
74,gini,,3,5,0.0,balanced,K-Fold (10),0.317
74,gini,,3,5,0.0,balanced,Stratified K-Fold (10),0.392
75,gini,,3,5,0.001,,K-Fold (5),0.411
75,gini,,3,5,0.001,,Stratified K-Fold (5),0.507
75,gini,,3,5,0.001,,Leave-One-Out,0.216
75,gini,,3,5,0.001,,K-Fold (10),0.317
75,gini,,3,5,0.001,,Stratified K-Fold (10),0.392
76,gini,,3,5,0.001,balanced,K-Fold (5),0.411
76,gini,,3,5,0.001,balanced,Stratified K-Fold (5),0.507
76,gini,,3,5,0.001,balanced,Leave-One-Out,0.243
76,gini,,3,5,0.001,balanced,K-Fold (10),0.317
76,gini,,3,5,0.001,balanced,Stratified K-Fold (10),0.392
77,gini,,3,5,0.01,,K-Fold (5),0.411
77,gini,,3,5,0.01,,Stratified K-Fold (5),0.507
77,gini,,3,5,0.01,,Leave-One-Out,0.27
77,gini,,3,5,0.01,,K-Fold (10),0.292
77,gini,,3,5,0.01,,Stratified K-Fold (10),0.392
78,gini,,3,5,0.01,balanced,K-Fold (5),0.411
78,gini,,3,5,0.01,balanced,Stratified K-Fold (5),0.507
78,gini,,3,5,0.01,balanced,Leave-One-Out,0.27
78,gini,,3,5,0.01,balanced,K-Fold (10),0.292
78,gini,,3,5,0.01,balanced,Stratified K-Fold (10),0.392
79,gini,,3,5,0.1,,K-Fold (5),0.325
79,gini,,3,5,0.1,,Stratified K-Fold (5),0.429
79,gini,,3,5,0.1,,Leave-One-Out,0.0
79,gini,,3,5,0.1,,K-Fold (10),0.3
79,gini,,3,5,0.1,,Stratified K-Fold (10),0.45
80,gini,,3,5,0.1,balanced,K-Fold (5),0.375
80,gini,,3,5,0.1,balanced,Stratified K-Fold (5),0.429
80,gini,,3,5,0.1,balanced,Leave-One-Out,0.486
80,gini,,3,5,0.1,balanced,K-Fold (10),0.467
80,gini,,3,5,0.1,balanced,Stratified K-Fold (10),0.483
81,gini,,4,1,0.0,,K-Fold (5),0.471
81,gini,,4,1,0.0,,Stratified K-Fold (5),0.536
81,gini,,4,1,0.0,,Leave-One-Out,0.486
81,gini,,4,1,0.0,,K-Fold (10),0.517
81,gini,,4,1,0.0,,Stratified K-Fold (10),0.458
82,gini,,4,1,0.0,balanced,K-Fold (5),0.496
82,gini,,4,1,0.0,balanced,Stratified K-Fold (5),0.536
82,gini,,4,1,0.0,balanced,Leave-One-Out,0.486
82,gini,,4,1,0.0,balanced,K-Fold (10),0.417
82,gini,,4,1,0.0,balanced,Stratified K-Fold (10),0.458
83,gini,,4,1,0.001,,K-Fold (5),0.471
83,gini,,4,1,0.001,,Stratified K-Fold (5),0.536
83,gini,,4,1,0.001,,Leave-One-Out,0.486
83,gini,,4,1,0.001,,K-Fold (10),0.517
83,gini,,4,1,0.001,,Stratified K-Fold (10),0.458
84,gini,,4,1,0.001,balanced,K-Fold (5),0.496
84,gini,,4,1,0.001,balanced,Stratified K-Fold (5),0.536
84,gini,,4,1,0.001,balanced,Leave-One-Out,0.486
84,gini,,4,1,0.001,balanced,K-Fold (10),0.417
84,gini,,4,1,0.001,balanced,Stratified K-Fold (10),0.458
85,gini,,4,1,0.01,,K-Fold (5),0.471
85,gini,,4,1,0.01,,Stratified K-Fold (5),0.536
85,gini,,4,1,0.01,,Leave-One-Out,0.486
85,gini,,4,1,0.01,,K-Fold (10),0.517
85,gini,,4,1,0.01,,Stratified K-Fold (10),0.458
86,gini,,4,1,0.01,balanced,K-Fold (5),0.496
86,gini,,4,1,0.01,balanced,Stratified K-Fold (5),0.536
86,gini,,4,1,0.01,balanced,Leave-One-Out,0.486
86,gini,,4,1,0.01,balanced,K-Fold (10),0.417
86,gini,,4,1,0.01,balanced,Stratified K-Fold (10),0.458
87,gini,,4,1,0.1,,K-Fold (5),0.325
87,gini,,4,1,0.1,,Stratified K-Fold (5),0.429
87,gini,,4,1,0.1,,Leave-One-Out,0.0
87,gini,,4,1,0.1,,K-Fold (10),0.3
87,gini,,4,1,0.1,,Stratified K-Fold (10),0.45
88,gini,,4,1,0.1,balanced,K-Fold (5),0.375
88,gini,,4,1,0.1,balanced,Stratified K-Fold (5),0.429
88,gini,,4,1,0.1,balanced,Leave-One-Out,0.486
88,gini,,4,1,0.1,balanced,K-Fold (10),0.467
88,gini,,4,1,0.1,balanced,Stratified K-Fold (10),0.483
89,gini,,4,2,0.0,,K-Fold (5),0.468
89,gini,,4,2,0.0,,Stratified K-Fold (5),0.457
89,gini,,4,2,0.0,,Leave-One-Out,0.486
89,gini,,4,2,0.0,,K-Fold (10),0.517
89,gini,,4,2,0.0,,Stratified K-Fold (10),0.433
90,gini,,4,2,0.0,balanced,K-Fold (5),0.493
90,gini,,4,2,0.0,balanced,Stratified K-Fold (5),0.429
90,gini,,4,2,0.0,balanced,Leave-One-Out,0.486
90,gini,,4,2,0.0,balanced,K-Fold (10),0.525
90,gini,,4,2,0.0,balanced,Stratified K-Fold (10),0.508
91,gini,,4,2,0.001,,K-Fold (5),0.468
91,gini,,4,2,0.001,,Stratified K-Fold (5),0.457
91,gini,,4,2,0.001,,Leave-One-Out,0.486
