No,criterion,max_depth,min_samples_split,min_samples_leaf,ccp_alpha,class_weight,Cross-Val,Acc
29,gini,,2,4,0.01,,K-Fold (10),0.592
29,gini,,2,4,0.01,,Stratified K-Fold (10),0.417
30,gini,,2,4,0.01,balanced,K-Fold (5),0.407
30,gini,,2,4,0.01,balanced,Stratified K-Fold (5),0.439
30,gini,,2,4,0.01,balanced,Leave-One-Out,0.486
30,gini,,2,4,0.01,balanced,K-Fold (10),0.592
30,gini,,2,4,0.01,balanced,Stratified K-Fold (10),0.417
31,gini,,2,4,0.1,,K-Fold (5),0.354
31,gini,,2,4,0.1,,Stratified K-Fold (5),0.379
31,gini,,2,4,0.1,,Leave-One-Out,0.0
31,gini,,2,4,0.1,,K-Fold (10),0.3
31,gini,,2,4,0.1,,Stratified K-Fold (10),0.4
32,gini,,2,4,0.1,balanced,K-Fold (5),0.404
32,gini,,2,4,0.1,balanced,Stratified K-Fold (5),0.379
32,gini,,2,4,0.1,balanced,Leave-One-Out,0.486
32,gini,,2,4,0.1,balanced,K-Fold (10),0.467
32,gini,,2,4,0.1,balanced,Stratified K-Fold (10),0.433
33,gini,,2,5,0.0,,K-Fold (5),0.329
33,gini,,2,5,0.0,,Stratified K-Fold (5),0.382
33,gini,,2,5,0.0,,Leave-One-Out,0.297
33,gini,,2,5,0.0,,K-Fold (10),0.342
33,gini,,2,5,0.0,,Stratified K-Fold (10),0.417
34,gini,,2,5,0.0,balanced,K-Fold (5),0.329
34,gini,,2,5,0.0,balanced,Stratified K-Fold (5),0.382
34,gini,,2,5,0.0,balanced,Leave-One-Out,0.297
34,gini,,2,5,0.0,balanced,K-Fold (10),0.308
34,gini,,2,5,0.0,balanced,Stratified K-Fold (10),0.45
35,gini,,2,5,0.001,,K-Fold (5),0.329
35,gini,,2,5,0.001,,Stratified K-Fold (5),0.382
35,gini,,2,5,0.001,,Leave-One-Out,0.297
35,gini,,2,5,0.001,,K-Fold (10),0.342
35,gini,,2,5,0.001,,Stratified K-Fold (10),0.417
36,gini,,2,5,0.001,balanced,K-Fold (5),0.329
36,gini,,2,5,0.001,balanced,Stratified K-Fold (5),0.382
36,gini,,2,5,0.001,balanced,Leave-One-Out,0.297
36,gini,,2,5,0.001,balanced,K-Fold (10),0.308
36,gini,,2,5,0.001,balanced,Stratified K-Fold (10),0.45
37,gini,,2,5,0.01,,K-Fold (5),0.329
37,gini,,2,5,0.01,,Stratified K-Fold (5),0.382
37,gini,,2,5,0.01,,Leave-One-Out,0.432
37,gini,,2,5,0.01,,K-Fold (10),0.317
37,gini,,2,5,0.01,,Stratified K-Fold (10),0.417
38,gini,,2,5,0.01,balanced,K-Fold (5),0.379
38,gini,,2,5,0.01,balanced,Stratified K-Fold (5),0.382
38,gini,,2,5,0.01,balanced,Leave-One-Out,0.432
38,gini,,2,5,0.01,balanced,K-Fold (10),0.308
38,gini,,2,5,0.01,balanced,Stratified K-Fold (10),0.45
39,gini,,2,5,0.1,,K-Fold (5),0.354
39,gini,,2,5,0.1,,Stratified K-Fold (5),0.379
39,gini,,2,5,0.1,,Leave-One-Out,0.0
39,gini,,2,5,0.1,,K-Fold (10),0.3
39,gini,,2,5,0.1,,Stratified K-Fold (10),0.4
40,gini,,2,5,0.1,balanced,K-Fold (5),0.404
40,gini,,2,5,0.1,balanced,Stratified K-Fold (5),0.379
40,gini,,2,5,0.1,balanced,Leave-One-Out,0.486
40,gini,,2,5,0.1,balanced,K-Fold (10),0.467
40,gini,,2,5,0.1,balanced,Stratified K-Fold (10),0.433
41,gini,,3,1,0.0,,K-Fold (5),0.436
41,gini,,3,1,0.0,,Stratified K-Fold (5),0.379
41,gini,,3,1,0.0,,Leave-One-Out,0.324
41,gini,,3,1,0.0,,K-Fold (10),0.425
41,gini,,3,1,0.0,,Stratified K-Fold (10),0.392
42,gini,,3,1,0.0,balanced,K-Fold (5),0.407
42,gini,,3,1,0.0,balanced,Stratified K-Fold (5),0.379
42,gini,,3,1,0.0,balanced,Leave-One-Out,0.378
42,gini,,3,1,0.0,balanced,K-Fold (10),0.4
42,gini,,3,1,0.0,balanced,Stratified K-Fold (10),0.392
43,gini,,3,1,0.001,,K-Fold (5),0.436
43,gini,,3,1,0.001,,Stratified K-Fold (5),0.379
43,gini,,3,1,0.001,,Leave-One-Out,0.324
43,gini,,3,1,0.001,,K-Fold (10),0.425
43,gini,,3,1,0.001,,Stratified K-Fold (10),0.392
44,gini,,3,1,0.001,balanced,K-Fold (5),0.407
44,gini,,3,1,0.001,balanced,Stratified K-Fold (5),0.379
44,gini,,3,1,0.001,balanced,Leave-One-Out,0.378
44,gini,,3,1,0.001,balanced,K-Fold (10),0.4
44,gini,,3,1,0.001,balanced,Stratified K-Fold (10),0.392
45,gini,,3,1,0.01,,K-Fold (5),0.436
45,gini,,3,1,0.01,,Stratified K-Fold (5),0.379
45,gini,,3,1,0.01,,Leave-One-Out,0.324
45,gini,,3,1,0.01,,K-Fold (10),0.425
45,gini,,3,1,0.01,,Stratified K-Fold (10),0.392
46,gini,,3,1,0.01,balanced,K-Fold (5),0.407
46,gini,,3,1,0.01,balanced,Stratified K-Fold (5),0.379
46,gini,,3,1,0.01,balanced,Leave-One-Out,0.378
46,gini,,3,1,0.01,balanced,K-Fold (10),0.4
46,gini,,3,1,0.01,balanced,Stratified K-Fold (10),0.392
47,gini,,3,1,0.1,,K-Fold (5),0.354
47,gini,,3,1,0.1,,Stratified K-Fold (5),0.379
47,gini,,3,1,0.1,,Leave-One-Out,0.0
47,gini,,3,1,0.1,,K-Fold (10),0.3
47,gini,,3,1,0.1,,Stratified K-Fold (10),0.4
48,gini,,3,1,0.1,balanced,K-Fold (5),0.404
48,gini,,3,1,0.1,balanced,Stratified K-Fold (5),0.379
48,gini,,3,1,0.1,balanced,Leave-One-Out,0.486
48,gini,,3,1,0.1,balanced,K-Fold (10),0.467
48,gini,,3,1,0.1,balanced,Stratified K-Fold (10),0.433
49,gini,,3,2,0.0,,K-Fold (5),0.382
49,gini,,3,2,0.0,,Stratified K-Fold (5),0.3
49,gini,,3,2,0.0,,Leave-One-Out,0.324
49,gini,,3,2,0.0,,K-Fold (10),0.358
49,gini,,3,2,0.0,,Stratified K-Fold (10),0.392
50,gini,,3,2,0.0,balanced,K-Fold (5),0.407
50,gini,,3,2,0.0,balanced,Stratified K-Fold (5),0.3
50,gini,,3,2,0.0,balanced,Leave-One-Out,0.378
50,gini,,3,2,0.0,balanced,K-Fold (10),0.383
50,gini,,3,2,0.0,balanced,Stratified K-Fold (10),0.367
51,gini,,3,2,0.001,,K-Fold (5),0.382
51,gini,,3,2,0.001,,Stratified K-Fold (5),0.3
51,gini,,3,2,0.001,,Leave-One-Out,0.324
51,gini,,3,2,0.001,,K-Fold (10),0.358
51,gini,,3,2,0.001,,Stratified K-Fold (10),0.392
52,gini,,3,2,0.001,balanced,K-Fold (5),0.407
52,gini,,3,2,0.001,balanced,Stratified K-Fold (5),0.3
52,gini,,3,2,0.001,balanced,Leave-One-Out,0.378
52,gini,,3,2,0.001,balanced,K-Fold (10),0.383
52,gini,,3,2,0.001,balanced,Stratified K-Fold (10),0.367
53,gini,,3,2,0.01,,K-Fold (5),0.382
53,gini,,3,2,0.01,,Stratified K-Fold (5),0.3
53,gini,,3,2,0.01,,Leave-One-Out,0.324
53,gini,,3,2,0.01,,K-Fold (10),0.358
53,gini,,3,2,0.01,,Stratified K-Fold (10),0.358
54,gini,,3,2,0.01,balanced,K-Fold (5),0.407
54,gini,,3,2,0.01,balanced,Stratified K-Fold (5),0.3
54,gini,,3,2,0.01,balanced,Leave-One-Out,0.378
54,gini,,3,2,0.01,balanced,K-Fold (10),0.383
54,gini,,3,2,0.01,balanced,Stratified K-Fold (10),0.333
55,gini,,3,2,0.1,,K-Fold (5),0.354
55,gini,,3,2,0.1,,Stratified K-Fold (5),0.379
55,gini,,3,2,0.1,,Leave-One-Out,0.0
55,gini,,3,2,0.1,,K-Fold (10),0.3
55,gini,,3,2,0.1,,Stratified K-Fold (10),0.4
56,gini,,3,2,0.1,balanced,K-Fold (5),0.404
56,gini,,3,2,0.1,balanced,Stratified K-Fold (5),0.379
56,gini,,3,2,0.1,balanced,Leave-One-Out,0.486
56,gini,,3,2,0.1,balanced,K-Fold (10),0.467
56,gini,,3,2,0.1,balanced,Stratified K-Fold (10),0.433
57,gini,,3,3,0.0,,K-Fold (5),0.407
57,gini,,3,3,0.0,,Stratified K-Fold (5),0.357
57,gini,,3,3,0.0,,Leave-One-Out,0.432
57,gini,,3,3,0.0,,K-Fold (10),0.45
57,gini,,3,3,0.0,,Stratified K-Fold (10),0.383
58,gini,,3,3,0.0,balanced,K-Fold (5),0.407
58,gini,,3,3,0.0,balanced,Stratified K-Fold (5),0.357
58,gini,,3,3,0.0,balanced,Leave-One-Out,0.405
58,gini,,3,3,0.0,balanced,K-Fold (10),0.45
58,gini,,3,3,0.0,balanced,Stratified K-Fold (10),0.35
59,gini,,3,3,0.001,,K-Fold (5),0.407
59,gini,,3,3,0.001,,Stratified K-Fold (5),0.357
59,gini,,3,3,0.001,,Leave-One-Out,0.432
59,gini,,3,3,0.001,,K-Fold (10),0.45
59,gini,,3,3,0.001,,Stratified K-Fold (10),0.383
60,gini,,3,3,0.001,balanced,K-Fold (5),0.407
60,gini,,3,3,0.001,balanced,Stratified K-Fold (5),0.357
60,gini,,3,3,0.001,balanced,Leave-One-Out,0.405
60,gini,,3,3,0.001,balanced,K-Fold (10),0.45
60,gini,,3,3,0.001,balanced,Stratified K-Fold (10),0.35
61,gini,,3,3,0.01,,K-Fold (5),0.407
61,gini,,3,3,0.01,,Stratified K-Fold (5),0.357
61,gini,,3,3,0.01,,Leave-One-Out,0.432
61,gini,,3,3,0.01,,K-Fold (10),0.45
61,gini,,3,3,0.01,,Stratified K-Fold (10),0.383
62,gini,,3,3,0.01,balanced,K-Fold (5),0.407
62,gini,,3,3,0.01,balanced,Stratified K-Fold (5),0.357
62,gini,,3,3,0.01,balanced,Leave-One-Out,0.405
62,gini,,3,3,0.01,balanced,K-Fold (10),0.45
62,gini,,3,3,0.01,balanced,Stratified K-Fold (10),0.35
63,gini,,3,3,0.1,,K-Fold (5),0.354
63,gini,,3,3,0.1,,Stratified K-Fold (5),0.379
63,gini,,3,3,0.1,,Leave-One-Out,0.0
63,gini,,3,3,0.1,,K-Fold (10),0.3
63,gini,,3,3,0.1,,Stratified K-Fold (10),0.4
64,gini,,3,3,0.1,balanced,K-Fold (5),0.404
64,gini,,3,3,0.1,balanced,Stratified K-Fold (5),0.379
64,gini,,3,3,0.1,balanced,Leave-One-Out,0.486
64,gini,,3,3,0.1,balanced,K-Fold (10),0.467
64,gini,,3,3,0.1,balanced,Stratified K-Fold (10),0.433
65,gini,,3,4,0.0,,K-Fold (5),0.407
65,gini,,3,4,0.0,,Stratified K-Fold (5),0.414
65,gini,,3,4,0.0,,Leave-One-Out,0.541
65,gini,,3,4,0.0,,K-Fold (10),0.592
65,gini,,3,4,0.0,,Stratified K-Fold (10),0.417
66,gini,,3,4,0.0,balanced,K-Fold (5),0.407
66,gini,,3,4,0.0,balanced,Stratified K-Fold (5),0.439
66,gini,,3,4,0.0,balanced,Leave-One-Out,0.568
66,gini,,3,4,0.0,balanced,K-Fold (10),0.592
66,gini,,3,4,0.0,balanced,Stratified K-Fold (10),0.417
67,gini,,3,4,0.001,,K-Fold (5),0.407
67,gini,,3,4,0.001,,Stratified K-Fold (5),0.414
67,gini,,3,4,0.001,,Leave-One-Out,0.541
67,gini,,3,4,0.001,,K-Fold (10),0.592
67,gini,,3,4,0.001,,Stratified K-Fold (10),0.417
68,gini,,3,4,0.001,balanced,K-Fold (5),0.407
68,gini,,3,4,0.001,balanced,Stratified K-Fold (5),0.439
68,gini,,3,4,0.001,balanced,Leave-One-Out,0.568
68,gini,,3,4,0.001,balanced,K-Fold (10),0.592
68,gini,,3,4,0.001,balanced,Stratified K-Fold (10),0.417
69,gini,,3,4,0.01,,K-Fold (5),0.407
69,gini,,3,4,0.01,,Stratified K-Fold (5),0.414
69,gini,,3,4,0.01,,Leave-One-Out,0.514
69,gini,,3,4,0.01,,K-Fold (10),0.592
69,gini,,3,4,0.01,,Stratified K-Fold (10),0.417
70,gini,,3,4,0.01,balanced,K-Fold (5),0.407
70,gini,,3,4,0.01,balanced,Stratified K-Fold (5),0.439
70,gini,,3,4,0.01,balanced,Leave-One-Out,0.486
70,gini,,3,4,0.01,balanced,K-Fold (10),0.592
70,gini,,3,4,0.01,balanced,Stratified K-Fold (10),0.417
71,gini,,3,4,0.1,,K-Fold (5),0.354
71,gini,,3,4,0.1,,Stratified K-Fold (5),0.379
71,gini,,3,4,0.1,,Leave-One-Out,0.0
71,gini,,3,4,0.1,,K-Fold (10),0.3
71,gini,,3,4,0.1,,Stratified K-Fold (10),0.4
72,gini,,3,4,0.1,balanced,K-Fold (5),0.404
72,gini,,3,4,0.1,balanced,Stratified K-Fold (5),0.379
72,gini,,3,4,0.1,balanced,Leave-One-Out,0.486
72,gini,,3,4,0.1,balanced,K-Fold (10),0.467
72,gini,,3,4,0.1,balanced,Stratified K-Fold (10),0.433
73,gini,,3,5,0.0,,K-Fold (5),0.329
73,gini,,3,5,0.0,,Stratified K-Fold (5),0.382
73,gini,,3,5,0.0,,Leave-One-Out,0.297
